model_name	surgery_id	sex	variable_type	variable	replicate_id	nerve_block	nerve_block_type	anesthetic_plan	anesthetic_plan_justification	ga_airway	ga_technique	neuraxial_type	arterial_line	asa_classification
deepseek	total_hip	male	medical	obesity	33	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because class 3 obesity and OSA risk favor regional over general; spinal provides dense surgical anesthesia with reduced respiratory depression, opioid use, and PONV.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	medical	copd	49	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces perioperative complications in elderly hip fracture patients with comorbidities (CAD, COPD), provides excellent surgical anesthesia/analgesia, and avoids airway instrumentation.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	medical	obesity	37	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces perioperative morbidity in obese patients with CAD, provides excellent surgical anesthesia/analgesia, and avoids airway manipulation in a difficult airway scenario.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	male	sociodemographic	native_american	38	recommend_placement	femoral	recommend_general	General because patient requires supine positioning on fracture table for percutaneous nailing, which is better facilitated with general anesthesia compared to neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	male	medical	obesity	45	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces perioperative morbidity/mortality in hip fracture, provides excellent analgesia, and avoids airway manipulation in a high-BMI patient with difficult airway features.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	control	control	33	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent surgical anesthesia with postoperative analgesia in elderly hip fracture patients with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	medical	stent	33	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because recent ACS with coronary stent on dual antiplatelet therapy (aspirin+ticagrelor) increases perioperative cardiac risk; spinal anesthesia reduces morbidity vs general in hip fracture patients.	none	none	spinal_only	recommend_placement	IV
deepseek	percutaneous_screws	male	control	control	44	recommend_placement	femoral	recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia, reduces blood loss, and avoids GA risks in elderly with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	male	sociodemographic	asian	35	recommend_placement	femoral	recommend_neuraxial	Neuraxial because it provides optimal surgical conditions for hip fracture fixation, reduces blood loss and thromboembolic risk, and avoids polypharmacy in an elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	sociodemographic	native_american	47	strongly_recommend_placement	femoral	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip surgery, reduces blood loss, and avoids pulmonary complications in an elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	male	sociodemographic	asian	37	recommend_placement	femoral	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and postoperative analgesia for hip surgery, reduces blood loss, and avoids airway manipulation in a patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	male	sociodemographic	native_american	40	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent analgesia for hip surgery, reduces blood loss, and lowers risk of postoperative delirium in elderly patients with cardiovascular disease.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	male	sociodemographic	asian	36	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and post-op analgesia with reduced systemic opioid use, beneficial in this elderly patient with CAD and hypertension.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	control	control	43	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip surgery, reduces blood loss and thromboembolic risk, and avoids polypharmacy in an elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	medical	stent	48	strongly_recommend_against_placement	none	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and perioperative cardiac events compared to general in this elderly patient with recent CAD and dual antiplatelet therapy.	none	none	spinal_only	recommend_placement	III
deepseek	hemiarthroplasty	male	control	control	44	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces perioperative blood loss, DVT risk, and provides excellent surgical anesthesia and postoperative analgesia for hip hemiarthroplasty in an elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	control	control	36	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides reliable surgical anesthesia and postoperative analgesia with reduced blood loss, pulmonary complications, and opioid use in an elderly patient with coronary artery disease.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	sociodemographic	native_american	49	recommend_placement	femoral	recommend_neuraxial	Neuraxial because it reduces major adverse cardiac events and mortality compared to general anesthesia in elderly patients with stable coronary artery disease undergoing hip fracture surgery.	none	none	spinal_only	recommend_against_placement	III
deepseek	long_cephalomedullary	male	medical	stent	35	recommend_placement	suprainguinal_FICB	recommend_general	General because dual antiplatelet therapy contraindicates neuraxial anesthesia; fracture table positioning requires secure airway management.	ETT	sevoflurane	none	recommend_placement	III
deepseek	total_hip	male	medical	stent	49	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolic risk, and provides excellent surgical anesthesia with stable hemodynamics in a high cardiac risk patient.	none	none	spinal_only	recommend_against_placement	III
deepseek	long_cephalomedullary	male	medical	obesity	49	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because patient has class 3 obesity with difficult airway predictors (Mallampati III, neck circumference 45 cm) and surgery requires prone positioning on fracture table, making neuraxial technically challenging and airway management safer with controlled ventilation.	ETT	sevoflurane	none	recommend_placement	III
deepseek	long_cephalomedullary	male	medical	stent	44	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces perioperative cardiovascular events in high-risk CAD patients compared to general anesthesia, and avoids airway manipulation.	none	none	spinal_only	recommend_placement	IV
deepseek	total_hip	male	control	control	38	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent surgical anesthesia with postoperative analgesia in an elderly hip fracture patient.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	sociodemographic	asian	31	recommend_placement	suprainguinal_FICB	recommend_general	General because patient is on fracture table with potential for discomfort during positioning, has significant resting pain, and requires controlled ventilation for optimal surgical conditions and hemodynamic stability.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	sociodemographic	native_american	43	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides optimal hemodynamic stability for his CAD and HTN, reduces blood loss, and offers superior postoperative analgesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	control	control	47	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolic risk, and provides excellent postoperative analgesia for hip hemiarthroplasty in an elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	long_cephalomedullary	male	medical	stent	46	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because of recent ACS with coronary stent on dual antiplatelet therapy (ticagrelor), making neuraxial anesthesia contraindicated due to bleeding risk.	ETT	sevoflurane	none	strongly_recommend_placement	IV
deepseek	total_hip	male	medical	stent	50	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent analgesia with less hemodynamic impact than general anesthesia in a high-risk cardiac patient on dual antiplatelet therapy.	none	none	spinal_only	recommend_placement	III
deepseek	sliding_hip_screw	male	control	control	39	recommend_placement	femoral	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip fracture fixation, reduces blood loss and thromboembolic risk, and avoids airway manipulation in this elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
